title,normal_price,discount_price,product_url,image_url,status,error_message
Detergente em Pó Limpol Máquina de Lavar Louças 1kg,"R$ 41,29",,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=36d03921-80e1-4de0-96dd-da527e4416e6,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202510042208_mel3qbti3lr.jpeg,success,
,,,https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=5db43a78-c20f-4e87-b207-c10321dd63ca,,success,
Preservatico Prudence Ultra Sensível Leve 8 Pague 6,"R$ 14,11","R$ 9,17",https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=56df45c5-ffad-45a9-a7bf-cb4ab181d1ae,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202510031430_gb7qwogtym.jpeg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=db9e4bd8-8d70-4a36-840b-43f5cf8fbae4,,success,
Desinfetante Multisuperficies Power Action Lavanda Veja 1l,"R$ 13,99",,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=b613fe64-defc-48f4-a651-14005098f193,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202508191537_c4tni0uy4f7.png,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=a0e5f53e-7a14-409e-8ae3-358550b595cd,,success,
Limpador Sanitário Gel Marine Pato 500ml,"R$ 17,49",,https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=cb469f0f-413a-445e-8b62-c5481a48b1aa,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202510031947_1iaz5u6wy4vi.png,success,
Analgésico Tylenol Cartucho 750mg 10 Comprimidos,"R$ 27,09",,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=0833f9b0-5107-4c38-a54e-030810bdc8b8,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603232015_w1wwi7rkxx.jpeg,success,
Complemento Alimentar Sabor Chocolate Sustagen Kids 900g,"R$ 89,29","R$ 75,90",https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=cedb2b38-74c5-43b4-b1df-7ff7f75f3960,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202304261444_p0xsgsa86de.jpg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=4eb19096-0585-4917-87af-e19c33863d9a,,success,
,,,https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=1acb32e0-0f47-455e-a985-d6918918a826,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=dfe25619-afde-49d0-adff-76d76610ce63,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=e9f5c55f-37c3-4f7a-ae4e-cd4bd4b68ed2,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=90117ce6-fbb4-4975-9edd-6ee27603c9cf,,success,
,,,https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=76b40d27-1d7d-414e-afdc-dbae70d9d407,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=3a9c2942-bcd0-4e64-8162-73947015c1c2,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/desativada-fenix---carrefour-hiper---pamplona-jardim-paulista/b06518dd-4c48-4e0e-8f19-277baaa0772f?item=76c184bc-1df1-4b60-bec6-5f471b623b23,,success,
Limpador E Aromatizador Sanitário Para Caixa Acoplada Marine Harpic 50g,"R$ 16,84",,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=c3e7cab6-e1ec-4aac-8aea-4aa2bbcdae86,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312211528_gjbxakljio.jpeg,success,
Naldecon Pack Dia e Noite - Blíster 6 Comprimidos,"R$ 21,60","R$ 21,29",https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=75ad3120-3c59-4c67-9658-e4d53d291a55,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202306201659_fr79angux67.jpg,success,
Preservativo Anatômico Sem Uso de Látex Jontex Pele com Pele,"R$ 36,99","R$ 36,99",https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=bc35ab03-01b1-4050-b515-e19e20c85095,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202604081122_unesqfq7ri.jpeg,success,
Limpador Veja com Álcool Limpeza Pesada Original 500ml,"R$ 17,49",,https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=03b5a1a3-e8f8-4b49-8112-70f868e8db4b,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312220731_jdi8yg86dai.jpeg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=6b000298-2855-4f55-950b-0fbcd27cf2bf,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=4ab0d738-3a04-41dc-a0c0-ab3575a4bad6,,success,
Limpador Veja Desengordura Rápido Limão 500ml Oferta,"R$ 13,08","R$ 13,08",https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=ff0c2243-34fa-4dd8-abc7-6fcf3b3510c9,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603171548_b9zmxq5vc76.jpeg,success,
Desodorizador Sanitário Pastilha Adesiva Lavanda Pato 3un,"R$ 9,56","R$ 9,08",https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=b53b6714-e0f9-4d03-99cd-827038cba6d3,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202510101727_zqv7764ckli.jpeg,success,
Multiuso Cremoso Original Cif 250ml,"R$ 25,99",,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=5fa6f714-7b68-4022-9fa4-26f984a276ff,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202510042239_3iagq9rll3m.jpeg,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=149080ca-6f19-4486-a0b3-291e276ea127,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=5fa3e2ff-6847-4d2a-bef6-e8809821fdd9,,success,
Dorflex uno para enxaqueca dipirona monoidratada 1g 10 comprimidos,"R$ 19,40",,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=6a080bfd-7bf1-4978-a3bb-d2040ae835f1,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202507140720_wv072w4s7oh.png,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/desativada-fenix---carrefour-hiper---pamplona-jardim-paulista/b06518dd-4c48-4e0e-8f19-277baaa0772f?item=f1c41fc8-0612-451c-9b95-e650999459d5,,success,
Desinfetante Multiuso Power Fusion Coco Veja 500ml,"R$ 12,99",,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=9b2f1845-a4cb-4814-9019-f1d31ff43dca,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603171640_dy3cx5r8qvm.jpeg,success,
Limpador Multiuso Original Gold Veja 500ml,"R$ 7,14","R$ 6,43",https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=ee803f43-dfba-4013-8f03-d7ef6c53366f,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603021607_xf4xkfttrdd.png,success,
Preservativo Anatômico Sem Uso de Látex Jontex Pele com Pele,"R$ 36,49",,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=046bff6c-8aba-4e0a-bef4-ddc56cb1c479,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202604081122_unesqfq7ri.jpeg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=2bfa8cfd-6756-45a6-9e1d-c0a4e2d7a685,,success,
Bloco Sanitário Caixa Acoplada Harpic Marine 2un,"R$ 33,99",,https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=981854d4-d263-4794-9c9c-f193c922dff9,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603171432_pjxbsdm4cep.jpeg,success,
Desinfetante Sanitário Líquido Power Plus Marine Harpic 500ml,"R$ 17,99","R$ 14,39",https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=eb82499e-11e6-4daf-999d-a45b0aca7f9f,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603171431_au4bfs22ylv.jpeg,success,
Preservativo Lubrificado 8 Unidades - Jontex,"R$ 21,99","R$ 17,59",https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=09156079-accf-47d5-af76-a927e17c3a9c,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202512201629_707074e2702.jpeg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=70a2815e-0a30-4727-933c-cef50a846b83,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=d943eaf9-237f-4439-8a00-5af9aaaef880,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/desativada-fenix---carrefour-hiper---pamplona-jardim-paulista/b06518dd-4c48-4e0e-8f19-277baaa0772f?item=bacd1b01-6014-4dcc-97cc-68306f78af1f,,success,
,,,https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=7c526128-eb8a-40af-be8a-d18c71b80e59,,success,
Preservativo Ultra Fino -Leve 6 Pague 4olla Máxima Sensação,"R$ 40,99",,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=8d5e7c81-26d0-4da7-926a-3a930b7f5d45,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202604081144_r8440da1zms.jpeg,success,
,,,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=41f19aaf-daf2-40a6-b5e0-28561bbc1296,,success,
,,,https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=c41129f9-a5dc-4a5f-b6af-4327ba5403f4,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/desativada-fenix---carrefour-hiper---pamplona-jardim-paulista/b06518dd-4c48-4e0e-8f19-277baaa0772f?item=d5194cc1-6d88-42cd-98a8-8aed970bf358,,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=aa3f5aba-edd3-4407-8bc9-911d300dfcde,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=031ac06f-e0e7-4cf0-9b8c-93101ef0ba5f,,success,
,,,https://www.ifood.com.br/delivery/brasilia-df/pao-de-acucar---aguas-claras-sul-aguas-claras/5938ca36-c5ee-455b-b0ce-8211f1921be5?item=cf262d77-a067-4ea3-977d-2b5c098b0605,,success,
Limpador Perfumado Casa e Perfume Sensualidad Embalagem 2l,"R$ 26,19",,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---giovani-gronchi-vila-andrade/26dc0387-2264-4566-9f53-0d8b3bdbd994?item=191575e9-292b-492f-95ca-3e44b567a18b,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202510032044_zt87jp2gh4.jpeg,success,
,,,https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=ce99751e-71c6-4199-bfcf-2c2c271af07a,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=d52f4835-c0c8-44dc-b234-2b4fd4afe41d,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=2212ad64-dc03-4a4e-8a06-fbe7e1d2bc6d,,success,
,,,https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=8a469dc7-a607-400c-860a-e67afbc3b843,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=5eb0cf76-d1de-41e9-8210-91712625ae9b,,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=6740f0fc-e51d-4eac-84ce-2f29e16f05c6,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=f5862133-7550-4ce4-aa53-01c0769a6ea5,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=616ef7bf-e081-414f-b1e4-d35a15a36f02,,success,
,,,https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=0599a6c8-cb25-461f-88d4-e153b8be0d6c,,success,
Preservativo Lubrificado Morango - 6 Unidades  Olla,"R$ 19,59",,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=1b06d38c-fc34-4b32-ba15-99bb9f156678,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202512201500_cp0myuy0bmt.jpeg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=715c6883-8436-4577-872d-ba97504e02c4,,success,
Preservativo Extra Fino 3 Unidades - Olla Sensitive,"R$ 17,59",,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=b0eea514-620c-4c1f-aa84-a883a2645e0e,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307060013_7mefo7pffo9.jpg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=920e3eaa-1ab2-4c11-bfd8-b5a588d31f33,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=c0238d1d-0cfa-496a-bcae-59ac4513e305,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=10a4beb3-3054-4c41-a999-598df4651340,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=fafbc12e-0954-4251-ad8c-f1210ec3927e,,success,
Fórmula Infantil Aptamil Premium 1 800g  06 Meses,"R$ 86,99","R$ 74,99",https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=668c7fe7-cfdd-412a-99a5-797f6485a5ab,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202606021052_1j8rd7oixlu.png,success,
Fórmula Infantil Nestlé Nestogeno 2 800g,"R$ 62,99",,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=db2a9bfd-88b4-421d-9673-9d9889d34f40,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402201011_7mda5a2gv7k.jpeg,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=e3b9e8eb-36d9-405b-ba01-7c6d48fd0ad3,,success,
,,,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=c1c06164-9bab-4a6e-9567-850c65a5c121,,success,
Advil Ibuprofeno 400mg 8 Cápsulas,"R$ 22,93","R$ 22,12",https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=e8d19faa-c946-428d-a927-dab05c3c493b,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202601151539_v6l89oikra.jpeg,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=f56f27d6-9c9c-412c-9073-39d5bc06147d,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=38756707-d159-488b-ab08-dc3805ad08f2,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/drogaria-sao-paulo---clodomiro-amazonas-vila-nova-conceicao/b8a2484a-8e45-4b9f-b32b-a7963d2d6e71?item=9988fdf1-2afb-415b-9e51-cc95a3850155,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=80bca99a-f9ca-4634-8e57-65144795d5f9,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=0502037a-5350-4d6f-ac2b-7c787b4332d4,,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=6f6a82da-7455-4f89-9e8d-f84785180f67,,success,
,,,https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=d2727ef1-9956-4580-8fef-49107fedb275,,success,
Limpador Perfumado Lavanda Veja 30% 500ml,"R$ 6,99",,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/pao-de-acucar---colinas-jardim-das-colinas/ade17d26-7f09-4a6f-966b-c6f29df14d9a?item=aa911e9b-aa5e-47b9-aa3e-15eef65a822e,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603061312_65lc1kzn16u.jpeg,success,
Naldecon Noite com 4 Comprimidos,"R$ 15,49","R$ 15,49",https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=c070ba40-f1f8-43f0-b08a-470c312ce5be,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202512201456_xqihpkxuo5j.jpeg,success,
Tira Manchas Em Pó Crystal White Oxi Action Para Roupas Brancas Refil Econômico Vanish 1kg,"R$ 49,49",,https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=37c55853-1ff8-4ee9-a175-2ada2a910e4d,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202601071652_261dixmpyg4.jpeg,success,
Simeticona Gotas 75mg/Ml 15ml,"R$ 18,60","R$ 8,38",https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=3a71f612-a89b-410b-917b-b71d3ed842a0,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210192217_lshuqfli2g.jpg,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=7b820db5-1714-4e58-bc13-72c9afbd4c03,,success,
Complemento Alimentar Sabor Baunilha Sustagen Kids 190g,"R$ 21,99",,https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=0c2f07b0-12fc-44ef-a32c-12dc7558d921,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603171035_p4yat3udbz.jpeg,success,
,,,https://www.ifood.com.br/delivery/campinas-sp/pao-de-acucar---campinas-souza-souzas/356eaf9b-8433-413a-a546-48d319ea69f8?item=22df78ac-7128-4b2d-8c79-9ecba68abd49,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=cb537393-5aeb-4d48-9404-1f239a22b399,,success,
Detergente Para Lava Louças em Pó Finish 1kg,"R$ 54,89","R$ 49,40",https://www.ifood.com.br/delivery/sao-paulo-sp/carrefour-hiper---pamplona-jardim-paulista/0568e774-7ba8-493c-a842-ac4d72546220?item=ec7433fe-d7a0-406b-9b40-7fab23ac004f,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202603171425_zw4glps9hl.jpeg,success,
,,,https://www.ifood.com.br/delivery/porto-alegre-rs/carrefour-hiper---porto-alegre-partenon/51b9e02a-74a8-4afc-8450-8094ae3318fa?item=5a9836b9-4ff5-4d81-b3c1-3fec372e0133,,success,
,,,https://www.ifood.com.br/delivery/fortaleza-ce/farmacias-pague-menos---52-aldeota/8387b06c-6ac0-42b9-860c-8debae36d8fd?item=62dc67e0-31fb-4f88-8274-8f6e42d19f23,,success,
,,,https://www.ifood.com.br/delivery/sao-paulo-sp/droga-raia---vila-olimpia---b---403-vl-olimpia/58203d97-5c99-4d2c-b2ff-c2adac85c72a?item=b46dba68-2aa8-49e0-bcfa-d497872a2e50,,success,
Limpador de Limpeza Pesada Uso Direto Floral Veja 900ml,"R$ 31,29",,https://www.ifood.com.br/delivery/brasilia-df/carrefour-hiper---asa-norte-asa-norte/1dcd9511-ab36-416b-b32f-65ca7b793be0?item=630841cf-7a10-4069-acae-1cad61648b2d,https://static.ifood-static.com.br/image/upload/t_high/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312220728_ky8cqlwbdif.jpeg,success,
